Unnamed: 0,visitorid,total_events,first_event,last_event,recency_days,tenure_days,total_views,total_addtocarts,total_tx,distinct_items,view_items,addtocart_items,tx_items,prop_addtocart,prop_tx,events_7d,events_14d,events_30d,active_days,events_per_active_day,view_price,addtocart_price,tx_price,avg_inter_event_days,prop_very_fast,prop_same_item_repeat,max_events_per_minute,level_1,delta_s,prop_price_available,flag_many_events,flag_many_events_30d,flag_events_per_day_high,flag_high_epm,flag_fast_burst,flag_repeat_items,flag_many_distinct_items,rule_flag_score,iso_score,iso_flag,iso_score_norm,model_flag,rule_score_norm,combined_score,final_flag
29570,29570,2,2015-06-02 09:41:31.069,2015-06-02 09:41:31.449,107,1,0,2,0,1,0,1,0,0.9999999995,0.0,0,0,0,1,2.0,0.0,8400.0,0.0,0.0,0.5,0.5,2,std_ie_s,0.0,1.0,0,0,0,0,1,1,0,2,0.0232046915924316,0,0.7190906022410627,1,0.6666666666666666,0.687636240896425,1
95853,95853,2,2015-06-11 18:13:12.687,2015-06-11 18:13:12.937,98,1,0,2,0,1,0,1,0,0.9999999995,0.0,0,0,0,1,2.0,0.0,0.0,0.0,0.0,0.5,0.5,2,min_ie_s,0.25,0.0,0,0,0,0,1,1,0,2,0.0232046915924316,0,0.7190906022410627,1,0.6666666666666666,0.687636240896425,1
95853,95853,2,2015-06-11 18:13:12.687,2015-06-11 18:13:12.937,98,1,0,2,0,1,0,1,0,0.9999999995,0.0,0,0,0,1,2.0,0.0,0.0,0.0,0.0,0.5,0.5,2,median_ie_s,0.25,0.0,0,0,0,0,1,1,0,2,0.0232046915924316,0,0.7190906022410627,1,0.6666666666666666,0.687636240896425,1
95853,95853,2,2015-06-11 18:13:12.687,2015-06-11 18:13:12.937,98,1,0,2,0,1,0,1,0,0.9999999995,0.0,0,0,0,1,2.0,0.0,0.0,0.0,0.0,0.5,0.5,2,std_ie_s,0.0,0.0,0,0,0,0,1,1,0,2,0.0232046915924316,0,0.7190906022410627,1,0.6666666666666666,0.687636240896425,1
126552,126552,2,2015-07-21 20:49:15.255,2015-07-21 20:49:15.318,58,1,0,2,0,1,0,1,0,0.9999999995,0.0,0,0,0,1,2.0,0.0,212280.0,0.0,0.0,0.5,0.5,2,min_ie_s,0.063,1.0,0,0,0,0,1,1,0,2,0.0232046915924316,0,0.7190906022410627,1,0.6666666666666666,0.687636240896425,1
126552,126552,2,2015-07-21 20:49:15.255,2015-07-21 20:49:15.318,58,1,0,2,0,1,0,1,0,0.9999999995,0.0,0,0,0,1,2.0,0.0,212280.0,0.0,0.0,0.5,0.5,2,median_ie_s,0.063,1.0,0,0,0,0,1,1,0,2,0.0232046915924316,0,0.7190906022410627,1,0.6666666666666666,0.687636240896425,1
126552,126552,2,2015-07-21 20:49:15.255,2015-07-21 20:49:15.318,58,1,0,2,0,1,0,1,0,0.9999999995,0.0,0,0,0,1,2.0,0.0,212280.0,0.0,0.0,0.5,0.5,2,std_ie_s,0.0,1.0,0,0,0,0,1,1,0,2,0.0232046915924316,0,0.7190906022410627,1,0.6666666666666666,0.687636240896425,1
261437,261437,2,2015-07-16 05:23:18.863,2015-07-16 05:23:19.050,63,1,0,2,0,1,0,1,0,0.9999999995,0.0,0,0,0,1,2.0,0.0,216000.0,0.0,0.0,0.5,0.5,2,min_ie_s,0.187,1.0,0,0,0,0,1,1,0,2,0.0232046915924316,0,0.7190906022410627,1,0.6666666666666666,0.687636240896425,1
261437,261437,2,2015-07-16 05:23:18.863,2015-07-16 05:23:19.050,63,1,0,2,0,1,0,1,0,0.9999999995,0.0,0,0,0,1,2.0,0.0,216000.0,0.0,0.0,0.5,0.5,2,median_ie_s,0.187,1.0,0,0,0,0,1,1,0,2,0.0232046915924316,0,0.7190906022410627,1,0.6666666666666666,0.687636240896425,1
261437,261437,2,2015-07-16 05:23:18.863,2015-07-16 05:23:19.050,63,1,0,2,0,1,0,1,0,0.9999999995,0.0,0,0,0,1,2.0,0.0,216000.0,0.0,0.0,0.5,0.5,2,std_ie_s,0.0,1.0,0,0,0,0,1,1,0,2,0.0232046915924316,0,0.7190906022410627,1,0.6666666666666666,0.687636240896425,1
270054,270054,2,2015-06-29 21:20:37.391,2015-06-29 21:20:37.578,80,1,0,2,0,1,0,1,0,0.9999999995,0.0,0,0,0,1,2.0,0.0,1040640.0,0.0,0.0,0.5,0.5,2,min_ie_s,0.187,1.0,0,0,0,0,1,1,0,2,0.0232046915924316,0,0.7190906022410627,1,0.6666666666666666,0.687636240896425,1
270054,270054,2,2015-06-29 21:20:37.391,2015-06-29 21:20:37.578,80,1,0,2,0,1,0,1,0,0.9999999995,0.0,0,0,0,1,2.0,0.0,1040640.0,0.0,0.0,0.5,0.5,2,median_ie_s,0.187,1.0,0,0,0,0,1,1,0,2,0.0232046915924316,0,0.7190906022410627,1,0.6666666666666666,0.687636240896425,1
270054,270054,2,2015-06-29 21:20:37.391,2015-06-29 21:20:37.578,80,1,0,2,0,1,0,1,0,0.9999999995,0.0,0,0,0,1,2.0,0.0,1040640.0,0.0,0.0,0.5,0.5,2,std_ie_s,0.0,1.0,0,0,0,0,1,1,0,2,0.0232046915924316,0,0.7190906022410627,1,0.6666666666666666,0.687636240896425,1
296524,296524,2,2015-08-15 23:51:42.784,2015-08-15 23:51:42.912,33,1,0,2,0,1,0,1,0,0.9999999995,0.0,0,0,0,1,2.0,0.0,400200.0,0.0,0.0,0.5,0.5,2,min_ie_s,0.128,1.0,0,0,0,0,1,1,0,2,0.0232046915924316,0,0.7190906022410627,1,0.6666666666666666,0.687636240896425,1
296524,296524,2,2015-08-15 23:51:42.784,2015-08-15 23:51:42.912,33,1,0,2,0,1,0,1,0,0.9999999995,0.0,0,0,0,1,2.0,0.0,400200.0,0.0,0.0,0.5,0.5,2,median_ie_s,0.128,1.0,0,0,0,0,1,1,0,2,0.0232046915924316,0,0.7190906022410627,1,0.6666666666666666,0.687636240896425,1
296524,296524,2,2015-08-15 23:51:42.784,2015-08-15 23:51:42.912,33,1,0,2,0,1,0,1,0,0.9999999995,0.0,0,0,0,1,2.0,0.0,400200.0,0.0,0.0,0.5,0.5,2,std_ie_s,0.0,1.0,0,0,0,0,1,1,0,2,0.0232046915924316,0,0.7190906022410627,1,0.6666666666666666,0.687636240896425,1
345651,345651,2,2015-05-07 17:22:44.239,2015-05-07 17:22:44.364,133,1,0,2,0,1,0,1,0,0.9999999995,0.0,0,0,0,1,2.0,0.0,0.0,0.0,0.0,0.5,0.5,2,min_ie_s,0.125,0.0,0,0,0,0,1,1,0,2,0.0232046915924316,0,0.7190906022410627,1,0.6666666666666666,0.687636240896425,1
345651,345651,2,2015-05-07 17:22:44.239,2015-05-07 17:22:44.364,133,1,0,2,0,1,0,1,0,0.9999999995,0.0,0,0,0,1,2.0,0.0,0.0,0.0,0.0,0.5,0.5,2,median_ie_s,0.125,0.0,0,0,0,0,1,1,0,2,0.0232046915924316,0,0.7190906022410627,1,0.6666666666666666,0.687636240896425,1
345651,345651,2,2015-05-07 17:22:44.239,2015-05-07 17:22:44.364,133,1,0,2,0,1,0,1,0,0.9999999995,0.0,0,0,0,1,2.0,0.0,0.0,0.0,0.0,0.5,0.5,2,std_ie_s,0.0,0.0,0,0,0,0,1,1,0,2,0.0232046915924316,0,0.7190906022410627,1,0.6666666666666666,0.687636240896425,1
350601,350601,2,2015-08-13 19:10:04.369,2015-08-13 19:10:04.588,35,1,0,2,0,1,0,1,0,0.9999999995,0.0,0,0,0,1,2.0,0.0,21720.0,0.0,0.0,0.5,0.5,2,min_ie_s,0.219,1.0,0,0,0,0,1,1,0,2,0.0232046915924316,0,0.7190906022410627,1,0.6666666666666666,0.687636240896425,1
350601,350601,2,2015-08-13 19:10:04.369,2015-08-13 19:10:04.588,35,1,0,2,0,1,0,1,0,0.9999999995,0.0,0,0,0,1,2.0,0.0,21720.0,0.0,0.0,0.5,0.5,2,median_ie_s,0.219,1.0,0,0,0,0,1,1,0,2,0.0232046915924316,0,0.7190906022410627,1,0.6666666666666666,0.687636240896425,1
350601,350601,2,2015-08-13 19:10:04.369,2015-08-13 19:10:04.588,35,1,0,2,0,1,0,1,0,0.9999999995,0.0,0,0,0,1,2.0,0.0,21720.0,0.0,0.0,0.5,0.5,2,std_ie_s,0.0,1.0,0,0,0,0,1,1,0,2,0.0232046915924316,0,0.7190906022410627,1,0.6666666666666666,0.687636240896425,1
352283,352283,2,2015-06-21 20:49:36.716,2015-06-21 20:49:37.154,88,1,0,2,0,1,0,1,0,0.9999999995,0.0,0,0,0,1,2.0,0.0,46080.0,0.0,0.0,0.5,0.5,2,min_ie_s,0.438,1.0,0,0,0,0,1,1,0,2,0.0232046915924316,0,0.7190906022410627,1,0.6666666666666666,0.687636240896425,1
352283,352283,2,2015-06-21 20:49:36.716,2015-06-21 20:49:37.154,88,1,0,2,0,1,0,1,0,0.9999999995,0.0,0,0,0,1,2.0,0.0,46080.0,0.0,0.0,0.5,0.5,2,median_ie_s,0.438,1.0,0,0,0,0,1,1,0,2,0.0232046915924316,0,0.7190906022410627,1,0.6666666666666666,0.687636240896425,1
352283,352283,2,2015-06-21 20:49:36.716,2015-06-21 20:49:37.154,88,1,0,2,0,1,0,1,0,0.9999999995,0.0,0,0,0,1,2.0,0.0,46080.0,0.0,0.0,0.5,0.5,2,std_ie_s,0.0,1.0,0,0,0,0,1,1,0,2,0.0232046915924316,0,0.7190906022410627,1,0.6666666666666666,0.687636240896425,1
362028,362028,2,2015-07-31 05:20:30.125,2015-07-31 05:20:30.313,48,1,0,2,0,1,0,1,0,0.9999999995,0.0,0,0,0,1,2.0,0.0,73800.0,0.0,0.0,0.5,0.5,2,min_ie_s,0.188,1.0,0,0,0,0,1,1,0,2,0.0232046915924316,0,0.7190906022410627,1,0.6666666666666666,0.687636240896425,1
362028,362028,2,2015-07-31 05:20:30.125,2015-07-31 05:20:30.313,48,1,0,2,0,1,0,1,0,0.9999999995,0.0,0,0,0,1,2.0,0.0,73800.0,0.0,0.0,0.5,0.5,2,median_ie_s,0.188,1.0,0,0,0,0,1,1,0,2,0.0232046915924316,0,0.7190906022410627,1,0.6666666666666666,0.687636240896425,1
362028,362028,2,2015-07-31 05:20:30.125,2015-07-31 05:20:30.313,48,1,0,2,0,1,0,1,0,0.9999999995,0.0,0,0,0,1,2.0,0.0,73800.0,0.0,0.0,0.5,0.5,2,std_ie_s,0.0,1.0,0,0,0,0,1,1,0,2,0.0232046915924316,0,0.7190906022410627,1,0.6666666666666666,0.687636240896425,1
364143,364143,2,2015-07-20 02:27:49.743,2015-07-20 02:27:50.707,60,1,0,2,0,1,0,1,0,0.9999999995,0.0,0,0,0,1,2.0,0.0,4920.0,0.0,0.0,0.5,0.5,2,min_ie_s,0.964,1.0,0,0,0,0,1,1,0,2,0.0232046915924316,0,0.7190906022410627,1,0.6666666666666666,0.687636240896425,1
364143,364143,2,2015-07-20 02:27:49.743,2015-07-20 02:27:50.707,60,1,0,2,0,1,0,1,0,0.9999999995,0.0,0,0,0,1,2.0,0.0,4920.0,0.0,0.0,0.5,0.5,2,median_ie_s,0.964,1.0,0,0,0,0,1,1,0,2,0.0232046915924316,0,0.7190906022410627,1,0.6666666666666666,0.687636240896425,1
364143,364143,2,2015-07-20 02:27:49.743,2015-07-20 02:27:50.707,60,1,0,2,0,1,0,1,0,0.9999999995,0.0,0,0,0,1,2.0,0.0,4920.0,0.0,0.0,0.5,0.5,2,std_ie_s,0.0,1.0,0,0,0,0,1,1,0,2,0.0232046915924316,0,0.7190906022410627,1,0.6666666666666666,0.687636240896425,1
364451,364451,2,2015-07-07 01:18:11.670,2015-07-07 01:18:11.796,73,1,0,2,0,1,0,1,0,0.9999999995,0.0,0,0,0,1,2.0,0.0,475680.0,0.0,0.0,0.5,0.5,2,min_ie_s,0.126,1.0,0,0,0,0,1,1,0,2,0.0232046915924316,0,0.7190906022410627,1,0.6666666666666666,0.687636240896425,1
364451,364451,2,2015-07-07 01:18:11.670,2015-07-07 01:18:11.796,73,1,0,2,0,1,0,1,0,0.9999999995,0.0,0,0,0,1,2.0,0.0,475680.0,0.0,0.0,0.5,0.5,2,median_ie_s,0.126,1.0,0,0,0,0,1,1,0,2,0.0232046915924316,0,0.7190906022410627,1,0.6666666666666666,0.687636240896425,1
364451,364451,2,2015-07-07 01:18:11.670,2015-07-07 01:18:11.796,73,1,0,2,0,1,0,1,0,0.9999999995,0.0,0,0,0,1,2.0,0.0,475680.0,0.0,0.0,0.5,0.5,2,std_ie_s,0.0,1.0,0,0,0,0,1,1,0,2,0.0232046915924316,0,0.7190906022410627,1,0.6666666666666666,0.687636240896425,1
409315,409315,2,2015-06-03 06:39:07.061,2015-06-03 06:39:07.811,106,1,0,2,0,1,0,1,0,0.9999999995,0.0,0,0,0,1,2.0,0.0,23880.0,0.0,0.0,0.5,0.5,2,min_ie_s,0.75,1.0,0,0,0,0,1,1,0,2,0.0232046915924316,0,0.7190906022410627,1,0.6666666666666666,0.687636240896425,1
409315,409315,2,2015-06-03 06:39:07.061,2015-06-03 06:39:07.811,106,1,0,2,0,1,0,1,0,0.9999999995,0.0,0,0,0,1,2.0,0.0,23880.0,0.0,0.0,0.5,0.5,2,median_ie_s,0.75,1.0,0,0,0,0,1,1,0,2,0.0232046915924316,0,0.7190906022410627,1,0.6666666666666666,0.687636240896425,1
409315,409315,2,2015-06-03 06:39:07.061,2015-06-03 06:39:07.811,106,1,0,2,0,1,0,1,0,0.9999999995,0.0,0,0,0,1,2.0,0.0,23880.0,0.0,0.0,0.5,0.5,2,std_ie_s,0.0,1.0,0,0,0,0,1,1,0,2,0.0232046915924316,0,0.7190906022410627,1,0.6666666666666666,0.687636240896425,1
437747,437747,2,2015-08-05 00:29:44.408,2015-08-05 00:29:44.908,44,1,0,2,0,1,0,1,0,0.9999999995,0.0,0,0,0,1,2.0,0.0,184320.0,0.0,0.0,0.5,0.5,2,min_ie_s,0.5,1.0,0,0,0,0,1,1,0,2,0.0232046915924316,0,0.7190906022410627,1,0.6666666666666666,0.687636240896425,1
437747,437747,2,2015-08-05 00:29:44.408,2015-08-05 00:29:44.908,44,1,0,2,0,1,0,1,0,0.9999999995,0.0,0,0,0,1,2.0,0.0,184320.0,0.0,0.0,0.5,0.5,2,median_ie_s,0.5,1.0,0,0,0,0,1,1,0,2,0.0232046915924316,0,0.7190906022410627,1,0.6666666666666666,0.687636240896425,1
437747,437747,2,2015-08-05 00:29:44.408,2015-08-05 00:29:44.908,44,1,0,2,0,1,0,1,0,0.9999999995,0.0,0,0,0,1,2.0,0.0,184320.0,0.0,0.0,0.5,0.5,2,std_ie_s,0.0,1.0,0,0,0,0,1,1,0,2,0.0232046915924316,0,0.7190906022410627,1,0.6666666666666666,0.687636240896425,1
444414,444414,2,2015-08-06 06:36:58.412,2015-08-06 06:36:58.531,42,1,0,2,0,1,0,1,0,0.9999999995,0.0,0,0,0,1,2.0,0.0,239880.0,0.0,0.0,0.5,0.5,2,min_ie_s,0.119,1.0,0,0,0,0,1,1,0,2,0.0232046915924316,0,0.7190906022410627,1,0.6666666666666666,0.687636240896425,1
444414,444414,2,2015-08-06 06:36:58.412,2015-08-06 06:36:58.531,42,1,0,2,0,1,0,1,0,0.9999999995,0.0,0,0,0,1,2.0,0.0,239880.0,0.0,0.0,0.5,0.5,2,median_ie_s,0.119,1.0,0,0,0,0,1,1,0,2,0.0232046915924316,0,0.7190906022410627,1,0.6666666666666666,0.687636240896425,1
444414,444414,2,2015-08-06 06:36:58.412,2015-08-06 06:36:58.531,42,1,0,2,0,1,0,1,0,0.9999999995,0.0,0,0,0,1,2.0,0.0,239880.0,0.0,0.0,0.5,0.5,2,std_ie_s,0.0,1.0,0,0,0,0,1,1,0,2,0.0232046915924316,0,0.7190906022410627,1,0.6666666666666666,0.687636240896425,1
446514,446514,2,2015-07-04 22:02:24.103,2015-07-04 22:02:24.134,75,1,0,2,0,1,0,1,0,0.9999999995,0.0,0,0,0,1,2.0,0.0,191880.0,0.0,0.0,0.5,0.5,2,min_ie_s,0.031,1.0,0,0,0,0,1,1,0,2,0.0232046915924316,0,0.7190906022410627,1,0.6666666666666666,0.687636240896425,1
446514,446514,2,2015-07-04 22:02:24.103,2015-07-04 22:02:24.134,75,1,0,2,0,1,0,1,0,0.9999999995,0.0,0,0,0,1,2.0,0.0,191880.0,0.0,0.0,0.5,0.5,2,median_ie_s,0.031,1.0,0,0,0,0,1,1,0,2,0.0232046915924316,0,0.7190906022410627,1,0.6666666666666666,0.687636240896425,1
446514,446514,2,2015-07-04 22:02:24.103,2015-07-04 22:02:24.134,75,1,0,2,0,1,0,1,0,0.9999999995,0.0,0,0,0,1,2.0,0.0,191880.0,0.0,0.0,0.5,0.5,2,std_ie_s,0.0,1.0,0,0,0,0,1,1,0,2,0.0232046915924316,0,0.7190906022410627,1,0.6666666666666666,0.687636240896425,1
463402,463402,2,2015-07-15 19:35:24.052,2015-07-15 19:35:24.317,64,1,0,2,0,1,0,1,0,0.9999999995,0.0,0,0,0,1,2.0,0.0,15720.0,0.0,0.0,0.5,0.5,2,min_ie_s,0.265,1.0,0,0,0,0,1,1,0,2,0.0232046915924316,0,0.7190906022410627,1,0.6666666666666666,0.687636240896425,1
463402,463402,2,2015-07-15 19:35:24.052,2015-07-15 19:35:24.317,64,1,0,2,0,1,0,1,0,0.9999999995,0.0,0,0,0,1,2.0,0.0,15720.0,0.0,0.0,0.5,0.5,2,median_ie_s,0.265,1.0,0,0,0,0,1,1,0,2,0.0232046915924316,0,0.7190906022410627,1,0.6666666666666666,0.687636240896425,1
463402,463402,2,2015-07-15 19:35:24.052,2015-07-15 19:35:24.317,64,1,0,2,0,1,0,1,0,0.9999999995,0.0,0,0,0,1,2.0,0.0,15720.0,0.0,0.0,0.5,0.5,2,std_ie_s,0.0,1.0,0,0,0,0,1,1,0,2,0.0232046915924316,0,0.7190906022410627,1,0.6666666666666666,0.687636240896425,1
466952,466952,2,2015-07-24 21:48:40.386,2015-07-24 21:48:40.511,55,1,0,2,0,1,0,1,0,0.9999999995,0.0,0,0,0,1,2.0,0.0,27000.0,0.0,0.0,0.5,0.5,2,min_ie_s,0.125,1.0,0,0,0,0,1,1,0,2,0.0232046915924316,0,0.7190906022410627,1,0.6666666666666666,0.687636240896425,1
466952,466952,2,2015-07-24 21:48:40.386,2015-07-24 21:48:40.511,55,1,0,2,0,1,0,1,0,0.9999999995,0.0,0,0,0,1,2.0,0.0,27000.0,0.0,0.0,0.5,0.5,2,median_ie_s,0.125,1.0,0,0,0,0,1,1,0,2,0.0232046915924316,0,0.7190906022410627,1,0.6666666666666666,0.687636240896425,1
466952,466952,2,2015-07-24 21:48:40.386,2015-07-24 21:48:40.511,55,1,0,2,0,1,0,1,0,0.9999999995,0.0,0,0,0,1,2.0,0.0,27000.0,0.0,0.0,0.5,0.5,2,std_ie_s,0.0,1.0,0,0,0,0,1,1,0,2,0.0232046915924316,0,0.7190906022410627,1,0.6666666666666666,0.687636240896425,1
475768,475768,2,2015-07-21 10:40:44.840,2015-07-21 10:40:44.952,58,1,0,2,0,1,0,1,0,0.9999999995,0.0,0,0,0,1,2.0,0.0,15480.0,0.0,0.0,0.5,0.5,2,min_ie_s,0.112,1.0,0,0,0,0,1,1,0,2,0.0232046915924316,0,0.7190906022410627,1,0.6666666666666666,0.687636240896425,1
475768,475768,2,2015-07-21 10:40:44.840,2015-07-21 10:40:44.952,58,1,0,2,0,1,0,1,0,0.9999999995,0.0,0,0,0,1,2.0,0.0,15480.0,0.0,0.0,0.5,0.5,2,median_ie_s,0.112,1.0,0,0,0,0,1,1,0,2,0.0232046915924316,0,0.7190906022410627,1,0.6666666666666666,0.687636240896425,1
475768,475768,2,2015-07-21 10:40:44.840,2015-07-21 10:40:44.952,58,1,0,2,0,1,0,1,0,0.9999999995,0.0,0,0,0,1,2.0,0.0,15480.0,0.0,0.0,0.5,0.5,2,std_ie_s,0.0,1.0,0,0,0,0,1,1,0,2,0.0232046915924316,0,0.7190906022410627,1,0.6666666666666666,0.687636240896425,1
484178,484178,2,2015-06-25 00:01:16.269,2015-06-25 00:01:16.347,85,1,0,2,0,1,0,1,0,0.9999999995,0.0,0,0,0,1,2.0,0.0,24840.0,0.0,0.0,0.5,0.5,2,min_ie_s,0.078,1.0,0,0,0,0,1,1,0,2,0.0232046915924316,0,0.7190906022410627,1,0.6666666666666666,0.687636240896425,1
484178,484178,2,2015-06-25 00:01:16.269,2015-06-25 00:01:16.347,85,1,0,2,0,1,0,1,0,0.9999999995,0.0,0,0,0,1,2.0,0.0,24840.0,0.0,0.0,0.5,0.5,2,median_ie_s,0.078,1.0,0,0,0,0,1,1,0,2,0.0232046915924316,0,0.7190906022410627,1,0.6666666666666666,0.687636240896425,1
484178,484178,2,2015-06-25 00:01:16.269,2015-06-25 00:01:16.347,85,1,0,2,0,1,0,1,0,0.9999999995,0.0,0,0,0,1,2.0,0.0,24840.0,0.0,0.0,0.5,0.5,2,std_ie_s,0.0,1.0,0,0,0,0,1,1,0,2,0.0232046915924316,0,0.7190906022410627,1,0.6666666666666666,0.687636240896425,1
507332,507332,2,2015-06-16 17:39:12.342,2015-06-16 17:39:12.435,93,1,0,2,0,1,0,1,0,0.9999999995,0.0,0,0,0,1,2.0,0.0,40920.0,0.0,0.0,0.5,0.5,2,min_ie_s,0.093,1.0,0,0,0,0,1,1,0,2,0.0232046915924316,0,0.7190906022410627,1,0.6666666666666666,0.687636240896425,1
507332,507332,2,2015-06-16 17:39:12.342,2015-06-16 17:39:12.435,93,1,0,2,0,1,0,1,0,0.9999999995,0.0,0,0,0,1,2.0,0.0,40920.0,0.0,0.0,0.5,0.5,2,median_ie_s,0.093,1.0,0,0,0,0,1,1,0,2,0.0232046915924316,0,0.7190906022410627,1,0.6666666666666666,0.687636240896425,1
507332,507332,2,2015-06-16 17:39:12.342,2015-06-16 17:39:12.435,93,1,0,2,0,1,0,1,0,0.9999999995,0.0,0,0,0,1,2.0,0.0,40920.0,0.0,0.0,0.5,0.5,2,std_ie_s,0.0,1.0,0,0,0,0,1,1,0,2,0.0232046915924316,0,0.7190906022410627,1,0.6666666666666666,0.687636240896425,1
564248,564248,2,2015-08-04 19:23:09.505,2015-08-04 19:23:09.615,44,1,0,2,0,1,0,1,0,0.9999999995,0.0,0,0,0,1,2.0,0.0,178680.0,0.0,0.0,0.5,0.5,2,min_ie_s,0.11,1.0,0,0,0,0,1,1,0,2,0.0232046915924316,0,0.7190906022410627,1,0.6666666666666666,0.687636240896425,1
564248,564248,2,2015-08-04 19:23:09.505,2015-08-04 19:23:09.615,44,1,0,2,0,1,0,1,0,0.9999999995,0.0,0,0,0,1,2.0,0.0,178680.0,0.0,0.0,0.5,0.5,2,median_ie_s,0.11,1.0,0,0,0,0,1,1,0,2,0.0232046915924316,0,0.7190906022410627,1,0.6666666666666666,0.687636240896425,1
